RunId;Step;Agent;ResultType;Result
21;10001;33:;AmountOfWrongNegativesProposition;0
21;10001;33:;Precission_X;0
21;10001;33:;Precission_!X;1.0
21;10001;33:;Recall_X;0
21;10001;33:;Recall_!X;1.0
21;10001;903:;RewardPos;26
21;10001;903:;RewardNeg;0
21;10001;903:;AmountOfProposition;28
21;10001;903:;AmountOfPositivesProposition;6
21;10001;903:;AmountOfNegativesProposition;22
21;10001;903:;AmountOfRightPositivesProposition;0
21;10001;903:;AmountOfWrongPositivesProposition;0
21;10001;903:;AmountOfRightNegativesProposition;1
21;10001;903:;AmountOfWrongNegativesProposition;0
21;10001;903:;Precission_X;0
21;10001;903:;Precission_!X;1.0
21;10001;903:;Recall_X;0
21;10001;903:;Recall_!X;1.0
21;10001;910:;RewardPos;39
21;10001;910:;RewardNeg;0
21;10001;910:;AmountOfProposition;28
21;10001;910:;AmountOfPositivesProposition;6
21;10001;910:;AmountOfNegativesProposition;22
21;10001;910:;AmountOfRightPositivesProposition;0
21;10001;910:;AmountOfWrongPositivesProposition;0
21;10001;910:;AmountOfRightNegativesProposition;2
21;10001;910:;AmountOfWrongNegativesProposition;0
21;10001;910:;Precission_X;0
21;10001;910:;Precission_!X;1.0
21;10001;910:;Recall_X;0
21;10001;910:;Recall_!X;1.0
21;10001;682:;RewardPos;34
21;10001;682:;RewardNeg;18
21;10001;682:;AmountOfProposition;28
21;10001;682:;AmountOfPositivesProposition;6
21;10001;682:;AmountOfNegativesProposition;22
21;10001;682:;AmountOfRightPositivesProposition;1
21;10001;682:;AmountOfWrongPositivesProposition;0
21;10001;682:;AmountOfRightNegativesProposition;2
21;10001;682:;AmountOfWrongNegativesProposition;0
21;10001;682:;Precission_X;1.0
21;10001;682:;Precission_!X;1.0
21;10001;682:;Recall_X;1.0
21;10001;682:;Recall_!X;1.0
21;10001;232:;RewardPos;25
21;10001;232:;RewardNeg;0
21;10001;232:;AmountOfProposition;28
21;10001;232:;AmountOfPositivesProposition;6
21;10001;232:;AmountOfNegativesProposition;22
21;10001;232:;AmountOfRightPositivesProposition;0
21;10001;232:;AmountOfWrongPositivesProposition;0
21;10001;232:;AmountOfRightNegativesProposition;1
21;10001;232:;AmountOfWrongNegativesProposition;0
21;10001;232:;Precission_X;0
21;10001;232:;Precission_!X;1.0
21;10001;232:;Recall_X;0
21;10001;232:;Recall_!X;1.0
21;10001;626:;RewardPos;32
21;10001;626:;RewardNeg;0
21;10001;626:;AmountOfProposition;28
21;10001;626:;AmountOfPositivesProposition;6
21;10001;626:;AmountOfNegativesProposition;22
21;10001;626:;AmountOfRightPositivesProposition;0
21;10001;626:;AmountOfWrongPositivesProposition;0
21;10001;626:;AmountOfRightNegativesProposition;1
21;10001;626:;AmountOfWrongNegativesProposition;0
21;10001;626:;Precission_X;0
21;10001;626:;Precission_!X;1.0
21;10001;626:;Recall_X;0
21;10001;626:;Recall_!X;1.0
21;10001;All;AveragePositiveReward;37.6
21;10001;All;AverageNegativeReward;3.7
21;10001;All;Precission_X;0.2
21;10001;All;Precission_!X;1.0
21;10001;All;Recall_X;0.2
21;10001;All;Recall_!X;0.9666666666666666
21;10001;All;PercentageSurvive;1.0
22;GameOver;8;10001
22;10001;942:;RewardPos;40
22;10001;942:;RewardNeg;0
22;10001;942:;AmountOfProposition;20
22;10001;942:;AmountOfPositivesProposition;9
22;10001;942:;AmountOfNegativesProposition;11
22;10001;942:;AmountOfRightPositivesProposition;0
22;10001;942:;AmountOfWrongPositivesProposition;1
22;10001;942:;AmountOfRightNegativesProposition;4
22;10001;942:;AmountOfWrongNegativesProposition;0
22;10001;942:;Precission_X;0.0
22;10001;942:;Precission_!X;1.0
22;10001;942:;Recall_X;0
22;10001;942:;Recall_!X;0.8
22;10001;644:;RewardPos;29
22;10001;644:;RewardNeg;13
22;10001;644:;AmountOfProposition;20
22;10001;644:;AmountOfPositivesProposition;9
22;10001;644:;AmountOfNegativesProposition;11
22;10001;644:;AmountOfRightPositivesProposition;1
22;10001;644:;AmountOfWrongPositivesProposition;0
22;10001;644:;AmountOfRightNegativesProposition;1
22;10001;644:;AmountOfWrongNegativesProposition;0
22;10001;644:;Precission_X;1.0
22;10001;644:;Precission_!X;1.0
22;10001;644:;Recall_X;1.0
22;10001;644:;Recall_!X;1.0
22;10001;921:;RewardPos;38
22;10001;921:;RewardNeg;0
22;10001;921:;AmountOfProposition;20
22;10001;921:;AmountOfPositivesProposition;9
22;10001;921:;AmountOfNegativesProposition;11
22;10001;921:;AmountOfRightPositivesProposition;0
22;10001;921:;AmountOfWrongPositivesProposition;0
22;10001;921:;AmountOfRightNegativesProposition;4
22;10001;921:;AmountOfWrongNegativesProposition;0
22;10001;921:;Precission_X;0
22;10001;921:;Precission_!X;1.0
22;10001;921:;Recall_X;0
22;10001;921:;Recall_!X;1.0
22;10001;44:;RewardPos;22
22;10001;44:;RewardNeg;0
22;10001;44:;AmountOfProposition;20
22;10001;44:;AmountOfPositivesProposition;9
22;10001;44:;AmountOfNegativesProposition;11
22;10001;44:;AmountOfRightPositivesProposition;0
22;10001;44:;AmountOfWrongPositivesProposition;0
22;10001;44:;AmountOfRightNegativesProposition;1
22;10001;44:;AmountOfWrongNegativesProposition;0
22;10001;44:;Precission_X;0
22;10001;44:;Precission_!X;1.0
22;10001;44:;Recall_X;0
22;10001;44:;Recall_!X;1.0
22;10001;162:;RewardPos;22
22;10001;162:;RewardNeg;0
22;10001;162:;AmountOfProposition;20
22;10001;162:;AmountOfPositivesProposition;9
22;10001;162:;AmountOfNegativesProposition;11
22;10001;162:;AmountOfRightPositivesProposition;0
22;10001;162:;AmountOfWrongPositivesProposition;0
22;10001;162:;AmountOfRightNegativesProposition;1
22;10001;162:;AmountOfWrongNegativesProposition;0
22;10001;162:;Precission_X;0
22;10001;162:;Precission_!X;1.0
22;10001;162:;Recall_X;0
22;10001;162:;Recall_!X;1.0
22;10001;537:;RewardPos;29
22;10001;537:;RewardNeg;18
22;10001;537:;AmountOfProposition;20
22;10001;537:;AmountOfPositivesProposition;9
22;10001;537:;AmountOfNegativesProposition;11
22;10001;537:;AmountOfRightPositivesProposition;1
22;10001;537:;AmountOfWrongPositivesProposition;0
22;10001;537:;AmountOfRightNegativesProposition;1
22;10001;537:;AmountOfWrongNegativesProposition;0
22;10001;537:;Precission_X;1.0
22;10001;537:;Precission_!X;1.0
22;10001;537:;Recall_X;1.0
22;10001;537:;Recall_!X;1.0
22;10001;217:;RewardPos;50
22;10001;217:;RewardNeg;0
22;10001;217:;AmountOfProposition;20
22;10001;217:;AmountOfPositivesProposition;9
22;10001;217:;AmountOfNegativesProposition;11
22;10001;217:;AmountOfRightPositivesProposition;0
22;10001;217:;AmountOfWrongPositivesProposition;0
22;10001;217:;AmountOfRightNegativesProposition;3
22;10001;217:;AmountOfWrongNegativesProposition;0
22;10001;217:;Precission_X;0
22;10001;217:;Precission_!X;1.0
22;10001;217:;Recall_X;0
22;10001;217:;Recall_!X;1.0
22;10001;501:;RewardPos;31
22;10001;501:;RewardNeg;17
22;10001;501:;AmountOfProposition;20
22;10001;501:;AmountOfPositivesProposition;9
22;10001;501:;AmountOfNegativesProposition;11
22;10001;501:;AmountOfRightPositivesProposition;1
22;10001;501:;AmountOfWrongPositivesProposition;0
22;10001;501:;AmountOfRightNegativesProposition;3
22;10001;501:;AmountOfWrongNegativesProposition;0
22;10001;501:;Precission_X;1.0
22;10001;501:;Precission_!X;1.0
22;10001;501:;Recall_X;1.0
22;10001;501:;Recall_!X;1.0
22;10001;21:;RewardPos;0
22;10001;21:;RewardNeg;64
22;10001;21:;AmountOfProposition;20
22;10001;21:;AmountOfPositivesProposition;9
22;10001;21:;AmountOfNegativesProposition;11
22;10001;21:;AmountOfRightPositivesProposition;5
22;10001;21:;AmountOfWrongPositivesProposition;0
22;10001;21:;AmountOfRightNegativesProposition;0
22;10001;21:;AmountOfWrongNegativesProposition;2
22;10001;21:;Precission_X;1.0
22;10001;21:;Precission_!X;0.0
22;10001;21:;Recall_X;0.7142857142857143
22;10001;21:;Recall_!X;0
22;10001;104:;RewardPos;0
22;10001;104:;RewardNeg;54
22;10001;104:;AmountOfProposition;20
22;10001;104:;AmountOfPositivesProposition;9
22;10001;104:;AmountOfNegativesProposition;11
22;10001;104:;AmountOfRightPositivesProposition;4
22;10001;104:;AmountOfWrongPositivesProposition;0
22;10001;104:;AmountOfRightNegativesProposition;0
22;10001;104:;AmountOfWrongNegativesProposition;2
22;10001;104:;Precission_X;1.0
22;10001;104:;Precission_!X;0.0
22;10001;104:;Recall_X;0.6666666666666666
22;10001;104:;Recall_!X;0
22;10001;All;AveragePositiveReward;26.1
22;10001;All;AverageNegativeReward;16.6
22;10001;All;Precission_X;0.5
22;10001;All;Precission_!X;0.8
22;10001;All;Recall_X;0.43809523809523815
22;10001;All;Recall_!X;0.78
22;10001;All;PercentageSurvive;0.8
23;GameOver;10;10001
23;10001;548:;RewardPos;25
23;10001;548:;RewardNeg;43
23;10001;548:;AmountOfProposition;22
23;10001;548:;AmountOfPositivesProposition;12
23;10001;548:;AmountOfNegativesProposition;10
23;10001;548:;AmountOfRightPositivesProposition;3
23;10001;548:;AmountOfWrongPositivesProposition;0
23;10001;548:;AmountOfRightNegativesProposition;1
23;10001;548:;AmountOfWrongNegativesProposition;1
23;10001;548:;Precission_X;1.0
23;10001;548:;Precission_!X;0.5
23;10001;548:;Recall_X;0.75
23;10001;548:;Recall_!X;1.0
23;10001;139:;RewardPos;20
23;10001;139:;RewardNeg;21
23;10001;139:;AmountOfProposition;22
23;10001;139:;AmountOfPositivesProposition;12
23;10001;139:;AmountOfNegativesProposition;10
23;10001;139:;AmountOfRightPositivesProposition;4
23;10001;139:;AmountOfWrongPositivesProposition;0
23;10001;139:;AmountOfRightNegativesProposition;1
23;10001;139:;AmountOfWrongNegativesProposition;1
23;10001;139:;Precission_X;1.0
23;10001;139:;Precission_!X;0.5
23;10001;139:;Recall_X;0.8
23;10001;139:;Recall_!X;1.0
23;10001;492:;RewardPos;44
23;10001;492:;RewardNeg;0
23;10001;492:;AmountOfProposition;22
23;10001;492:;AmountOfPositivesProposition;12
23;10001;492:;AmountOfNegativesProposition;10
23;10001;492:;AmountOfRightPositivesProposition;0
23;10001;492:;AmountOfWrongPositivesProposition;0
23;10001;492:;AmountOfRightNegativesProposition;2
23;10001;492:;AmountOfWrongNegativesProposition;0
23;10001;492:;Precission_X;0
23;10001;492:;Precission_!X;1.0
23;10001;492:;Recall_X;0
23;10001;492:;Recall_!X;1.0
23;10001;703:;RewardPos;24
23;10001;703:;RewardNeg;94
23;10001;703:;AmountOfProposition;22
23;10001;703:;AmountOfPositivesProposition;12
23;10001;703:;AmountOfNegativesProposition;10
23;10001;703:;AmountOfRightPositivesProposition;3
23;10001;703:;AmountOfWrongPositivesProposition;0
23;10001;703:;AmountOfRightNegativesProposition;1
23;10001;703:;AmountOfWrongNegativesProposition;1
23;10001;703:;Precission_X;1.0
23;10001;703:;Precission_!X;0.5
23;10001;703:;Recall_X;0.75
23;10001;703:;Recall_!X;1.0
23;10001;685:;RewardPos;43
23;10001;685:;RewardNeg;0
23;10001;685:;AmountOfProposition;22
23;10001;685:;AmountOfPositivesProposition;12
23;10001;685:;AmountOfNegativesProposition;10
23;10001;685:;AmountOfRightPositivesProposition;0
23;10001;685:;AmountOfWrongPositivesProposition;0
23;10001;685:;AmountOfRightNegativesProposition;2
23;10001;685:;AmountOfWrongNegativesProposition;0
23;10001;685:;Precission_X;0
23;10001;685:;Precission_!X;1.0
23;10001;685:;Recall_X;0
23;10001;685:;Recall_!X;1.0
23;10001;88:;RewardPos;31
23;10001;88:;RewardNeg;18
23;10001;88:;AmountOfProposition;22
23;10001;88:;AmountOfPositivesProposition;12
23;10001;88:;AmountOfNegativesProposition;10
23;10001;88:;AmountOfRightPositivesProposition;0
23;10001;88:;AmountOfWrongPositivesProposition;0
23;10001;88:;AmountOfRightNegativesProposition;1
23;10001;88:;AmountOfWrongNegativesProposition;0
23;10001;88:;Precission_X;0
23;10001;88:;Precission_!X;1.0
23;10001;88:;Recall_X;0
23;10001;88:;Recall_!X;1.0
23;10001;596:;RewardPos;38
23;10001;596:;RewardNeg;18
23;10001;596:;AmountOfProposition;22
23;10001;596:;AmountOfPositivesProposition;12
23;10001;596:;AmountOfNegativesProposition;10
23;10001;596:;AmountOfRightPositivesProposition;1
23;10001;596:;AmountOfWrongPositivesProposition;0
23;10001;596:;AmountOfRightNegativesProposition;1
23;10001;596:;AmountOfWrongNegativesProposition;0
23;10001;596:;Precission_X;1.0
23;10001;596:;Precission_!X;1.0
23;10001;596:;Recall_X;1.0
23;10001;596:;Recall_!X;1.0
23;10001;379:;RewardPos;26
23;10001;379:;RewardNeg;0
23;10001;379:;AmountOfProposition;22
23;10001;379:;AmountOfPositivesProposition;12
23;10001;379:;AmountOfNegativesProposition;10
23;10001;379:;AmountOfRightPositivesProposition;0
23;10001;379:;AmountOfWrongPositivesProposition;0
23;10001;379:;AmountOfRightNegativesProposition;1
23;10001;379:;AmountOfWrongNegativesProposition;0
23;10001;379:;Precission_X;0
23;10001;379:;Precission_!X;1.0
23;10001;379:;Recall_X;0
23;10001;379:;Recall_!X;1.0
23;10001;53:;RewardPos;35
23;10001;53:;RewardNeg;54
23;10001;53:;AmountOfProposition;22
23;10001;53:;AmountOfPositivesProposition;12
23;10001;53:;AmountOfNegativesProposition;10
23;10001;53:;AmountOfRightPositivesProposition;4
23;10001;53:;AmountOfWrongPositivesProposition;0
23;10001;53:;AmountOfRightNegativesProposition;1
23;10001;53:;AmountOfWrongNegativesProposition;2
23;10001;53:;Precission_X;1.0
23;10001;53:;Precission_!X;0.3333333333333333
23;10001;53:;Recall_X;0.6666666666666666
23;10001;53:;Recall_!X;1.0
23;10001;710:;RewardPos;40
23;10001;710:;RewardNeg;18
23;10001;710:;AmountOfProposition;22
23;10001;710:;AmountOfPositivesProposition;12
23;10001;710:;AmountOfNegativesProposition;10
23;10001;710:;AmountOfRightPositivesProposition;1
23;10001;710:;AmountOfWrongPositivesProposition;0
23;10001;710:;AmountOfRightNegativesProposition;1
23;10001;710:;AmountOfWrongNegativesProposition;0
23;10001;710:;Precission_X;1.0
23;10001;710:;Precission_!X;1.0
23;10001;710:;Recall_X;1.0
23;10001;710:;Recall_!X;1.0
23;10001;All;AveragePositiveReward;32.6
23;10001;All;AverageNegativeReward;26.6
23;10001;All;Precission_X;0.6
23;10001;All;Precission_!X;0.7833333333333333
23;10001;All;Recall_X;0.4966666666666667
23;10001;All;Recall_!X;1.0
23;10001;All;PercentageSurvive;1.0
24;GameOver;10;10001
24;10001;996:;RewardPos;46
24;10001;996:;RewardNeg;54
24;10001;996:;AmountOfProposition;24
24;10001;996:;AmountOfPositivesProposition;8
24;10001;996:;AmountOfNegativesProposition;16
24;10001;996:;AmountOfRightPositivesProposition;6
24;10001;996:;AmountOfWrongPositivesProposition;0
24;10001;996:;AmountOfRightNegativesProposition;0
24;10001;996:;AmountOfWrongNegativesProposition;2
24;10001;996:;Precission_X;1.0
24;10001;996:;Precission_!X;0.0
24;10001;996:;Recall_X;0.75
24;10001;996:;Recall_!X;0
24;10001;979:;RewardPos;22
24;10001;979:;RewardNeg;0
24;10001;979:;AmountOfProposition;24
24;10001;979:;AmountOfPositivesProposition;8
24;10001;979:;AmountOfNegativesProposition;16
24;10001;979:;AmountOfRightPositivesProposition;0
24;10001;979:;AmountOfWrongPositivesProposition;0
24;10001;979:;AmountOfRightNegativesProposition;1
24;10001;979:;AmountOfWrongNegativesProposition;0
24;10001;979:;Precission_X;0
24;10001;979:;Precission_!X;1.0
24;10001;979:;Recall_X;0
24;10001;979:;Recall_!X;1.0
24;10001;598:;RewardPos;31
24;10001;598:;RewardNeg;17
24;10001;598:;AmountOfProposition;24
24;10001;598:;AmountOfPositivesProposition;8
24;10001;598:;AmountOfNegativesProposition;16
24;10001;598:;AmountOfRightPositivesProposition;1
24;10001;598:;AmountOfWrongPositivesProposition;1
24;10001;598:;AmountOfRightNegativesProposition;3
24;10001;598:;AmountOfWrongNegativesProposition;0
24;10001;598:;Precission_X;0.5
24;10001;598:;Precission_!X;1.0
24;10001;598:;Recall_X;1.0
24;10001;598:;Recall_!X;0.75
24;10001;37:;RewardPos;45
24;10001;37:;RewardNeg;0
24;10001;37:;AmountOfProposition;24
24;10001;37:;AmountOfPositivesProposition;8
24;10001;37:;AmountOfNegativesProposition;16
24;10001;37:;AmountOfRightPositivesProposition;0
24;10001;37:;AmountOfWrongPositivesProposition;0
24;10001;37:;AmountOfRightNegativesProposition;2
24;10001;37:;AmountOfWrongNegativesProposition;0
24;10001;37:;Precission_X;0
24;10001;37:;Precission_!X;1.0
24;10001;37:;Recall_X;0
24;10001;37:;Recall_!X;1.0
24;10001;148:;RewardPos;25
24;10001;148:;RewardNeg;31
24;10001;148:;AmountOfProposition;24
24;10001;148:;AmountOfPositivesProposition;8
24;10001;148:;AmountOfNegativesProposition;16
24;10001;148:;AmountOfRightPositivesProposition;1
24;10001;148:;AmountOfWrongPositivesProposition;1
24;10001;148:;AmountOfRightNegativesProposition;3
24;10001;148:;AmountOfWrongNegativesProposition;0
24;10001;148:;Precission_X;0.5
24;10001;148:;Precission_!X;1.0
24;10001;148:;Recall_X;1.0
24;10001;148:;Recall_!X;0.75
24;10001;804:;RewardPos;36
24;10001;804:;RewardNeg;5
24;10001;804:;AmountOfProposition;24
24;10001;804:;AmountOfPositivesProposition;8
24;10001;804:;AmountOfNegativesProposition;16
24;10001;804:;AmountOfRightPositivesProposition;0
24;10001;804:;AmountOfWrongPositivesProposition;1
24;10001;804:;AmountOfRightNegativesProposition;2
24;10001;804:;AmountOfWrongNegativesProposition;0
24;10001;804:;Precission_X;0.0
24;10001;804:;Precission_!X;1.0
24;10001;804:;Recall_X;0
24;10001;804:;Recall_!X;0.6666666666666666
24;10001;183:;RewardPos;53
24;10001;183:;RewardNeg;0
24;10001;183:;AmountOfProposition;24
24;10001;183:;AmountOfPositivesProposition;8
24;10001;183:;AmountOfNegativesProposition;16
24;10001;183:;AmountOfRightPositivesProposition;0
24;10001;183:;AmountOfWrongPositivesProposition;0
24;10001;183:;AmountOfRightNegativesProposition;5
24;10001;183:;AmountOfWrongNegativesProposition;0
24;10001;183:;Precission_X;0
24;10001;183:;Precission_!X;1.0
24;10001;183:;Recall_X;0
24;10001;183:;Recall_!X;1.0
24;10001;93:;RewardPos;44
24;10001;93:;RewardNeg;11
24;10001;93:;AmountOfProposition;24
24;10001;93:;AmountOfPositivesProposition;8
24;10001;93:;AmountOfNegativesProposition;16
24;10001;93:;AmountOfRightPositivesProposition;1
24;10001;93:;AmountOfWrongPositivesProposition;0
24;10001;93:;AmountOfRightNegativesProposition;1
24;10001;93:;AmountOfWrongNegativesProposition;0
24;10001;93:;Precission_X;1.0
24;10001;93:;Precission_!X;1.0
24;10001;93:;Recall_X;1.0
24;10001;93:;Recall_!X;1.0
24;10001;613:;RewardPos;25
24;10001;613:;RewardNeg;24
24;10001;613:;AmountOfProposition;24
24;10001;613:;AmountOfPositivesProposition;8
24;10001;613:;AmountOfNegativesProposition;16
24;10001;613:;AmountOfRightPositivesProposition;1
24;10001;613:;AmountOfWrongPositivesProposition;0
24;10001;613:;AmountOfRightNegativesProposition;1
24;10001;613:;AmountOfWrongNegativesProposition;0
24;10001;613:;Precission_X;1.0
24;10001;613:;Precission_!X;1.0
24;10001;613:;Recall_X;1.0
24;10001;613:;Recall_!X;1.0
24;10001;6:;RewardPos;46
24;10001;6:;RewardNeg;0
24;10001;6:;AmountOfProposition;24
24;10001;6:;AmountOfPositivesProposition;8
24;10001;6:;AmountOfNegativesProposition;16
24;10001;6:;AmountOfRightPositivesProposition;0
24;10001;6:;AmountOfWrongPositivesProposition;0
24;10001;6:;AmountOfRightNegativesProposition;3
24;10001;6:;AmountOfWrongNegativesProposition;0
24;10001;6:;Precission_X;0
24;10001;6:;Precission_!X;1.0
24;10001;6:;Recall_X;0
24;10001;6:;Recall_!X;1.0
24;10001;All;AveragePositiveReward;37.3
24;10001;All;AverageNegativeReward;14.2
24;10001;All;Precission_X;0.4
24;10001;All;Precission_!X;0.9
24;10001;All;Recall_X;0.475
24;10001;All;Recall_!X;0.8166666666666668
24;10001;All;PercentageSurvive;1.0
25;GameOver;9;10001
25;10001;493:;RewardPos;0
25;10001;493:;RewardNeg;61
25;10001;493:;AmountOfProposition;18
25;10001;493:;AmountOfPositivesProposition;9
25;10001;493:;AmountOfNegativesProposition;9
25;10001;493:;AmountOfRightPositivesProposition;4
25;10001;493:;AmountOfWrongPositivesProposition;0
25;10001;493:;AmountOfRightNegativesProposition;0
25;10001;493:;AmountOfWrongNegativesProposition;0
25;10001;493:;Precission_X;1.0
25;10001;493:;Precission_!X;0
25;10001;493:;Recall_X;1.0
25;10001;493:;Recall_!X;0
25;10001;107:;RewardPos;30
25;10001;107:;RewardNeg;31
25;10001;107:;AmountOfProposition;18
25;10001;107:;AmountOfPositivesProposition;9
25;10001;107:;AmountOfNegativesProposition;9
25;10001;107:;AmountOfRightPositivesProposition;3
25;10001;107:;AmountOfWrongPositivesProposition;0
25;10001;107:;AmountOfRightNegativesProposition;1
25;10001;107:;AmountOfWrongNegativesProposition;0
25;10001;107:;Precission_X;1.0
25;10001;107:;Precission_!X;1.0
25;10001;107:;Recall_X;1.0
25;10001;107:;Recall_!X;1.0
25;10001;419:;RewardPos;22
25;10001;419:;RewardNeg;0
25;10001;419:;AmountOfProposition;18
25;10001;419:;AmountOfPositivesProposition;9
25;10001;419:;AmountOfNegativesProposition;9
25;10001;419:;AmountOfRightPositivesProposition;0
25;10001;419:;AmountOfWrongPositivesProposition;0
25;10001;419:;AmountOfRightNegativesProposition;1
25;10001;419:;AmountOfWrongNegativesProposition;0
25;10001;419:;Precission_X;0
25;10001;419:;Precission_!X;1.0
25;10001;419:;Recall_X;0
25;10001;419:;Recall_!X;1.0
25;10001;185:;RewardPos;18
25;10001;185:;RewardNeg;0
25;10001;185:;AmountOfProposition;18
25;10001;185:;AmountOfPositivesProposition;9
25;10001;185:;AmountOfNegativesProposition;9
25;10001;185:;AmountOfRightPositivesProposition;0
25;10001;185:;AmountOfWrongPositivesProposition;0
25;10001;185:;AmountOfRightNegativesProposition;1
25;10001;185:;AmountOfWrongNegativesProposition;0
25;10001;185:;Precission_X;0
25;10001;185:;Precission_!X;1.0
25;10001;185:;Recall_X;0
25;10001;185:;Recall_!X;1.0
25;10001;53:;RewardPos;26
25;10001;53:;RewardNeg;0
25;10001;53:;AmountOfProposition;18
25;10001;53:;AmountOfPositivesProposition;9
25;10001;53:;AmountOfNegativesProposition;9
25;10001;53:;AmountOfRightPositivesProposition;0
25;10001;53:;AmountOfWrongPositivesProposition;0
25;10001;53:;AmountOfRightNegativesProposition;1
25;10001;53:;AmountOfWrongNegativesProposition;0
25;10001;53:;Precission_X;0
25;10001;53:;Precission_!X;1.0
25;10001;53:;Recall_X;0
25;10001;53:;Recall_!X;1.0
25;10001;219:;RewardPos;24
25;10001;219:;RewardNeg;0
25;10001;219:;AmountOfProposition;18
25;10001;219:;AmountOfPositivesProposition;9
25;10001;219:;AmountOfNegativesProposition;9
25;10001;219:;AmountOfRightPositivesProposition;0
25;10001;219:;AmountOfWrongPositivesProposition;0
25;10001;219:;AmountOfRightNegativesProposition;1
25;10001;219:;AmountOfWrongNegativesProposition;0
25;10001;219:;Precission_X;0
25;10001;219:;Precission_!X;1.0
25;10001;219:;Recall_X;0
25;10001;219:;Recall_!X;1.0
25;10001;455:;RewardPos;34
25;10001;455:;RewardNeg;20
25;10001;455:;AmountOfProposition;18
25;10001;455:;AmountOfPositivesProposition;9
25;10001;455:;AmountOfNegativesProposition;9
25;10001;455:;AmountOfRightPositivesProposition;1
25;10001;455:;AmountOfWrongPositivesProposition;0
25;10001;455:;AmountOfRightNegativesProposition;1
25;10001;455:;AmountOfWrongNegativesProposition;0
25;10001;455:;Precission_X;1.0
25;10001;455:;Precission_!X;1.0
25;10001;455:;Recall_X;1.0
25;10001;455:;Recall_!X;1.0
25;10001;292:;RewardPos;29
25;10001;292:;RewardNeg;0
25;10001;292:;AmountOfProposition;18
25;10001;292:;AmountOfPositivesProposition;9
25;10001;292:;AmountOfNegativesProposition;9
25;10001;292:;AmountOfRightPositivesProposition;0
25;10001;292:;AmountOfWrongPositivesProposition;0
25;10001;292:;AmountOfRightNegativesProposition;1
25;10001;292:;AmountOfWrongNegativesProposition;0
25;10001;292:;Precission_X;0
25;10001;292:;Precission_!X;1.0
25;10001;292:;Recall_X;0
25;10001;292:;Recall_!X;1.0
25;10001;142:;RewardPos;48
25;10001;142:;RewardNeg;37
25;10001;142:;AmountOfProposition;18
25;10001;142:;AmountOfPositivesProposition;9
25;10001;142:;AmountOfNegativesProposition;9
25;10001;142:;AmountOfRightPositivesProposition;2
25;10001;142:;AmountOfWrongPositivesProposition;0
25;10001;142:;AmountOfRightNegativesProposition;0
25;10001;142:;AmountOfWrongNegativesProposition;2
25;10001;142:;Precission_X;1.0
25;10001;142:;Precission_!X;0.0
25;10001;142:;Recall_X;0.5
25;10001;142:;Recall_!X;0
25;10001;271:;RewardPos;37
25;10001;271:;RewardNeg;0
25;10001;271:;AmountOfProposition;18
25;10001;271:;AmountOfPositivesProposition;9
25;10001;271:;AmountOfNegativesProposition;9
25;10001;271:;AmountOfRightPositivesProposition;0
25;10001;271:;AmountOfWrongPositivesProposition;0
25;10001;271:;AmountOfRightNegativesProposition;1
25;10001;271:;AmountOfWrongNegativesProposition;0
25;10001;271:;Precission_X;0
25;10001;271:;Precission_!X;1.0
25;10001;271:;Recall_X;0
25;10001;271:;Recall_!X;1.0
25;10001;All;AveragePositiveReward;26.8
25;10001;All;AverageNegativeReward;14.9
25;10001;All;Precission_X;0.4
25;10001;All;Precission_!X;0.8
25;10001;All;Recall_X;0.35
25;10001;All;Recall_!X;0.8
25;10001;All;PercentageSurvive;0.9
26;GameOver;9;10001
26;10001;548:;RewardPos;24
26;10001;548:;RewardNeg;106
26;10001;548:;AmountOfProposition;24
26;10001;548:;AmountOfPositivesProposition;14
26;10001;548:;AmountOfNegativesProposition;10
26;10001;548:;AmountOfRightPositivesProposition;4
26;10001;548:;AmountOfWrongPositivesProposition;0
26;10001;548:;AmountOfRightNegativesProposition;1
26;10001;548:;AmountOfWrongNegativesProposition;2
26;10001;548:;Precission_X;1.0
26;10001;548:;Precission_!X;0.3333333333333333
26;10001;548:;Recall_X;0.6666666666666666
26;10001;548:;Recall_!X;1.0
26;10001;507:;RewardPos;23
26;10001;507:;RewardNeg;22
26;10001;507:;AmountOfProposition;24
26;10001;507:;AmountOfPositivesProposition;14
26;10001;507:;AmountOfNegativesProposition;10
26;10001;507:;AmountOfRightPositivesProposition;1
26;10001;507:;AmountOfWrongPositivesProposition;0
26;10001;507:;AmountOfRightNegativesProposition;1
26;10001;507:;AmountOfWrongNegativesProposition;0
26;10001;507:;Precission_X;1.0
26;10001;507:;Precission_!X;1.0
26;10001;507:;Recall_X;1.0
26;10001;507:;Recall_!X;1.0
26;10001;27:;RewardPos;40
26;10001;27:;RewardNeg;57
26;10001;27:;AmountOfProposition;24
26;10001;27:;AmountOfPositivesProposition;14
26;10001;27:;AmountOfNegativesProposition;10
26;10001;27:;AmountOfRightPositivesProposition;6
26;10001;27:;AmountOfWrongPositivesProposition;0
26;10001;27:;AmountOfRightNegativesProposition;1
26;10001;27:;AmountOfWrongNegativesProposition;1
26;10001;27:;Precission_X;1.0
26;10001;27:;Precission_!X;0.5
26;10001;27:;Recall_X;0.8571428571428571
26;10001;27:;Recall_!X;1.0
26;10001;427:;RewardPos;33
26;10001;427:;RewardNeg;19
26;10001;427:;AmountOfProposition;24
